Participant,Scenario,Model,Log-Likelihood,AIC,BIC,Beta
8,indecisiveness,APUM,1.5922829355147368e-05,99.99996815434129,115.12922280404358,"[-1.6011, 2.1861, -0.1881, -1.7783, -0.3425, 1.3041, -0.4694, -0.4765, 0.3034, 0.3701, 2.4518, -2.1967, -0.5007, -0.6156, -0.1508, -1.3813, 0.773, 0.8309, 0.3432, -0.6765, -1.8645, 0.7417, -1.4965, -0.5047, -0.8071, -0.0739, -1.0296, 1.0478, -0.3188, -0.7617, -0.9213, 1.2589, 1.2539, 0.3289, -0.7623, -1.8406, -1.0791, 1.8396, -1.4066, -1.6911, 0.4107, 2.2277, -1.1698, 0.6449, 1.5622, -0.7673, -1.9668, -2.3549, 1.7968, -0.5372]"
8,experimentation,Luce,-10.316383301067258,24.632766602134517,25.23793678812261,"[0.3214, 1.6275]"
8,experimentation,RUM,,,,"[nan, nan]"
8,experimentation,ARUM,-10.316383301066514,24.632766602133028,25.237936788121118,"[0.3214, 1.6275]"
8,experimentation,APUM,-9.278837037152515,22.55767407430503,23.16284426029312,"[0.2922, 1.4728]"
9,indifference,Luce,-9.15007214722328,22.30014429444656,22.905314480434654,"[-418.4957, 32.6856]"
9,indifference,RUM,-9.150071861860749,22.300143723721497,22.90531390970959,"[-4.1842, 0.3268]"
9,indifference,ARUM,-9.150072234495001,22.300144468990002,22.905314654978092,"[-418.234, 32.6696]"
9,indifference,APUM,-8.229502995446431,20.459005990892862,21.064176176880956,"[-378.9896, 29.6238]"
9,indecisiveness,Luce,-2.125902701872525e-06,100.00000425180541,115.1292589015077,"[0.4517, -1.5643, -1.1461, -2.5224, 3.5845, 0.3455, 1.2225, -2.6159, 2.2098, -0.7483, 3.157, 0.4572, -0.2876, -1.4371, -0.7128, -1.4268, 1.0, 0.7029, -0.5991, 3.2594, -3.2111, -0.3199, 3.1062, -1.7082, -1.2615, 0.3211, 1.4521, -1.8708, 0.3806, -0.2342, -1.1848, 1.2206, 3.0801, -2.2146, -1.1964, 1.0777, -1.2276, 2.3097, -0.3415, -1.4986, 0.6449, -2.6431, 2.187, 2.6938, 0.5626, 0.3341, -0.4937, -0.5723, 0.3222, -0.5749]"
9,indecisiveness,RUM,-147.36544593161895,394.7308918632379,409.8601465129402,"[0.9047, 1.2471, 0.049, 1.3425, 0.1601, 0.9145, 2.9512, 2.4751, -0.1826, 0.2935, -1.054, 0.7986, 0.3892, -0.774, 1.1868, -0.2656, -0.5209, 0.3995, -0.4651, -0.0317, 1.7463, -0.6147, 0.6754, -0.5835, -0.9732, -0.0815, 2.6844, 0.7816, 0.4621, -0.5246, -0.3846, -1.4835, 1.795, 0.2689, 0.1819, 0.2038, 2.0901, 0.2995, -0.1925, 1.7991, -0.1297, -1.6916, -1.527, -0.1917, 0.2916, 0.8219, -0.9183, -0.2253, -0.8097, 1.1137]"
9,indecisiveness,ARUM,-1.1028699227470329e-06,100.00000220573985,115.12925685544214,"[0.7567, 2.4839, 0.3515, -0.8838, 3.1273, 0.2159, -1.0609, -2.7014, 4.8353, -2.9623, 1.8162, 0.1498, -0.0479, 0.1281, -1.6468, -1.8984, 2.9504, 0.127, -1.0749, 0.4144, -0.3883, -0.5217, 2.5349, -0.2582, -1.2236, -0.5545, 1.5926, -0.5876, 1.3047, -1.8028, -2.0212, 3.0787, 0.985, -0.7327, 0.4948, 0.3161, -2.1517, 3.0985, -3.5868, -0.1657, -0.5592, -0.5495, 2.5531, 1.755, 1.3942, -0.3118, -1.0032, 0.1216, -1.0438, 1.2445]"
9,indecisiveness,APUM,3.844375331874643e-05,99.99992311249336,115.12917776219565,"[-0.0746, 0.5623, 0.6981, -0.3518, 2.0011, 0.0857, -0.1161, -1.5143, 1.7921, 0.103, 2.6872, 0.5439, 1.4435, 0.7573, -0.6378, -0.2927, 0.215, 1.6841, -1.6041, 0.5536, -1.6812, 0.6726, 0.2684, 0.6648, -0.8168, -1.8426, 0.2553, -0.5291, 0.7247, -3.3231, -3.1575, 4.5999, 3.5709, -0.7442, 0.4795, -0.101, -1.5681, 1.3113, -0.511, -0.2036, -0.4485, -1.5859, 1.233, 1.5442, 1.1423, 0.2432, 0.0188, -0.4528, -0.0883, -0.5001]"
9,experimentation,Luce,-9.724302125761612,23.448604251523225,24.053774437511315,"[-0.3147, 8.4613]"
9,experimentation,RUM,,,,"[nan, nan]"
9,experimentation,ARUM,-9.724302125763215,23.44860425152643,24.05377443751452,"[-0.3147, 8.4613]"
9,experimentation,APUM,-8.745952201980787,21.491904403961573,22.097074589949663,"[-0.2851, 7.5973]"
10,indifference,Luce,-10.986122902501583,25.972245805003165,26.577415990991256,"[0.0069, -0.0051]"
10,indifference,RUM,-10.986122586682963,25.972245173365927,26.57741535935402,"[-0.0, 0.0]"
10,indifference,ARUM,-10.98612289799556,25.97224579599112,26.577415981979215,"[-0.0024, -0.0022]"
10,indifference,APUM,-9.887510639405713,23.775021278811426,24.380191464799516,"[0.0053, -0.0042]"
10,indecisiveness,Luce,-1.5214641509815616e-06,100.0000030429283,115.12925769263059,"[-2.9531, 6.8364, -5.1971, 0.9847, -2.0819, 0.1606, -6.2683, -4.8494, 5.8243, -7.7784, 7.3152, -1.02, 0.0922, -2.6217, -3.9558, -1.8137, 4.0659, 4.0389, -0.7009, 4.6287, -2.615, -0.1708, 2.4139, -1.7906, -1.778, -1.7382, 1.6278, -0.4473, 2.3116, 0.5349, -1.1623, 0.0408, 1.8194, 0.0011, -0.7222, -1.5958, -0.7485, 3.8027, -5.0144, -2.8732, -3.3784, 3.0561, -1.9115, 3.4718, 2.2873, -1.7327, -2.7524, -1.2081, -1.379, 0.2307]"
10,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,"[-0.908, -0.0147, 0.2986, -0.6839, -1.2027, -0.3564, 0.7796, -0.9392, 0.0129, -0.6604, 1.1285, -0.5066, 0.662, 1.0151, 1.5415, -1.3533, -1.3981, 1.1652, 1.0015, -0.6169, -3.237, 0.0809, -1.5175, -0.8277, 0.1812, 0.3156, 1.5813, -0.3727, -0.9763, 0.9173, 0.3771, -0.3631, 0.0318, -0.378, 0.692, 1.6879, -0.7255, 0.4209, -1.5298, -1.0726, 0.5626, -0.0704, -1.1092, 0.0088, 0.8789, -1.4469, 1.7465, 0.573, 0.593, -0.0013]"
10,indecisiveness,ARUM,-2.1693845639705498e-06,100.00000433876913,115.12925898847142,"[-4.1516, 8.6317, -2.1382, 2.4954, -3.1482, -0.2802, -0.9989, -3.7696, 6.4384, -3.4556, 6.9755, -0.8113, 1.6613, -0.1778, -0.1072, 0.0537, 1.8069, 2.6111, -0.3767, 5.4565, -4.3555, -1.9995, 2.9871, -3.9656, 0.3772, -1.9543, 3.9657, 0.0262, 3.725, -0.9785, -0.8402, 4.9078, 2.0036, -1.3212, -2.543, -0.8316, -1.4502, 1.559, -0.9358, 0.0587, -0.9784, 2.9351, -0.8674, 7.2882, 8.2057, -13.3545, -15.7244, 5.7516, 7.3002, 1.5478]"
10,indecisiveness,APUM,6.72305346757323e-05,99.99986553893065,115.12912018863294,"[-1.6039, 0.9675, -0.5127, 0.4384, 0.4101, 0.2406, -0.6421, -0.105, 1.0253, -2.2955, 0.021, -0.1094, 0.2949, -1.1381, -1.247, -0.7916, 1.1245, -0.1492, -0.5628, -1.4133, 0.5152, -0.9109, 1.746, -1.9532, -0.2205, -0.5839, 2.1569, 0.3204, -0.622, -1.6905, -0.6148, 0.8394, 1.1803, 0.1535, 0.0521, -0.3657, -0.055, 1.3446, -0.4418, 0.5763, -0.6109, 1.7271, -0.0526, 0.9348, 1.8448, -2.582, 0.7538, 0.5064, 0.4848, 0.599]"
10,experimentation,Luce,-10.878281051467455,25.75656210293491,26.361732288923,"[-0.0784, 1.3705]"
10,experimentation,RUM,-128.9447651776666,261.8895303553332,262.49470054132127,"[0.906, 0.8263]"
10,experimentation,ARUM,-10.87828105146445,25.7565621029289,26.36173228891699,"[-0.0784, 1.3705]"
10,experimentation,APUM,-9.789512800190046,23.579025600380092,24.184195786368186,"[-0.0713, 1.2444]"
11,indifference,Luce,-10.191894387449775,24.38378877489955,24.988958960887643,"[53.1648, -49.2096]"
11,indifference,RUM,-10.191894100692624,24.383788201385247,24.988958387373337,"[0.5317, -0.4921]"
11,indifference,ARUM,-10.191894386886775,24.38378877377355,24.98895895976164,"[53.1661, -49.2098]"
11,indifference,APUM,-9.167876541914584,22.335753083829168,22.94092326981726,"[48.0687, -44.4575]"
11,indecisiveness,Luce,-3.556424323616934e-06,100.00000711284865,115.12926176255094,"[2.7102, -0.2748, -0.7151, -1.0751, 0.1196, -1.2403, -2.9047, 0.9366, 0.1927, -1.3969, 1.6993, -0.1392, 0.5627, 0.7099, 2.2722, -0.4043, -0.6907, 0.1982, -1.6784, -1.7708, -0.4683, -0.0809, -0.6714, 1.9829, -0.6427, 0.104, -1.137, 2.3717, -1.0435, 0.5629, -1.0775, 2.1939, -0.308, -1.0771, -1.2377, -0.0869, 2.4229, -1.2883, -1.406, 2.5314, 1.3916, -0.4503, -1.7027, -0.4656, 2.4193, 0.5429, -1.3845, 0.2033, -1.0174, 1.5772]"
11,indecisiveness,RUM,-147.36544593161895,394.7308918632379,409.8601465129402,"[-2.2697, 0.2753, 0.2603, -1.1126, -0.2732, 0.3755, -1.7781, -1.2796, -0.1551, -0.8331, -0.4631, -0.0201, -0.9105, -0.0266, 0.298, 0.7789, -1.2458, -0.6284, 0.5885, -1.4821, 0.1062, 0.0281, -2.5868, -0.4943, 0.3308, -0.2119, -0.4743, 0.1562, 0.9889, 0.5376, -0.7559, -1.459, 0.5195, -1.1777, -0.528, 0.2009, 1.1465, 1.2858, 0.0607, -0.5095, -1.2006, 1.9586, -0.2899, 0.6778, 0.1968, -0.4956, -0.538, -1.3831, 1.1224, -0.1205]"
11,indecisiveness,ARUM,-1.2686747845271188e-06,100.00000253734957,115.12925718705186,"[10.4208, -5.9571, -3.781, -2.3002, 1.3101, -1.2401, -1.1978, 5.6009, -6.1585, -1.5583, 1.3557, -0.9786, 0.3443, 8.6341, 9.9823, -2.6057, -10.355, -9.5783, -1.1949, -2.128, 2.9481, -3.4691, -1.916, 1.8255, -15.3595, 16.311, -0.8677, 14.5315, -2.7896, -0.8851, -1.498, 11.3911, 9.4271, -7.3337, -7.9331, 13.5815, 13.1923, -12.3055, -2.2919, 4.5468, 4.1201, -3.5035, -1.0112, 17.1209, 18.2021, -17.0432, -17.1769, 1.0522, 0.2031, -0.2799]"
11,indecisiveness,APUM,2.9661079285336708e-05,99.99994067784142,115.12919532754371,"[1.1108, -0.1586, -2.5318, -0.4624, 1.3858, -0.2213, -0.4415, 0.1425, -0.8392, -0.9874, 1.6721, -0.5493, 0.7844, 0.4069, 1.9749, -0.9857, -0.2453, -0.0954, -0.6445, -0.2191, 0.8755, -0.483, -1.1341, -0.2437, -0.2862, -1.1618, -2.0656, 2.6532, 1.1666, -0.7343, 0.8356, 1.5143, 0.9516, -0.3958, 0.3095, 1.7093, 1.5534, -1.5493, 1.1218, 3.5002, -0.8123, 0.5163, 0.9435, 1.3175, 1.3282, -1.4384, 0.7912, -0.0762, 0.4645, -1.0328]"
11,experimentation,Luce,-10.456316311582073,24.912632623164146,25.517802809152236,"[-0.3325, 1.3649]"
11,experimentation,RUM,-41.749869453029305,87.49973890605861,88.1049090920467,"[-0.3792, 0.3669]"
11,experimentation,ARUM,-10.456316311581716,24.912632623163432,25.517802809151526,"[-0.3325, 1.3649]"
11,experimentation,APUM,-9.40623841418509,22.81247682837018,23.417647014358273,"[-0.3018, 1.2402]"
12,indifference,Luce,-10.986122988984128,25.972245977968257,26.57741616395635,"[0.021, -0.0097]"
12,indifference,RUM,-10.986122586681391,25.972245173362783,26.577415359350873,"[0.0, 0.0]"
12,indifference,ARUM,-10.986122929430373,25.972245858860745,26.57741604484884,"[-0.0135, 0.0047]"
12,indifference,APUM,-9.887510628894272,23.775021257788545,24.38019144377664,"[-0.0006, -0.0006]"
12,indecisiveness,Luce,-2.109991892707053e-06,100.00000421998378,115.12925886968607,"[-8.0843, 4.0685, 5.7595, -0.5883, 4.1, 1.0746, -9.3317, 0.2191, -4.5942, -0.0499, -0.8264, 6.0267, -4.9071, -0.5724, -1.8561, 0.6493, 1.5147, 1.5188, -1.1402, 3.1949, -0.0558, -2.4913, 4.814, -0.0484, -0.4698, 1.6003, -0.902, 1.2185, -1.359, 4.0398, 1.7899, -1.5406, 0.1254, -1.3259, -1.1012, -1.3829, 0.9243, 2.2545, -0.6912, -0.1745, -1.232, 1.8544, -1.4926, -1.5423, -0.3579, 3.1426, 2.8375, -2.7363, -0.2939, 0.5941]"
12,indecisiveness,RUM,-110.52408442371578,321.04816884743155,336.1774234971339,"[-0.2071, -1.1156, 0.3851, 0.8837, -0.6063, 0.5357, -0.5985, -1.8937, 0.4574, 2.0744, -1.1959, 0.1794, 1.3098, -0.102, -1.4268, 0.045, 1.4904, -0.5065, 0.2322, -1.0535, -0.0995, 0.3867, 0.1259, -0.4315, 0.4117, 0.7112, 0.7356, -0.2513, -0.621, 1.9631, 0.1376, -0.2575, -1.4771, -0.9325, -0.6423, 0.0644, -0.7312, 0.3902, -1.4332, 1.4044, -0.7375, 0.2351, -0.5306, -0.3181, -0.794, 0.2963, -0.9803, 0.3143, -0.1188, 0.63]"
12,indecisiveness,ARUM,-1.184028079658144e-06,100.00000236805616,115.12925701775845,"[-10.2809, 1.4345, 9.6235, -1.2527, 2.4339, -0.359, -18.5953, 10.2112, -15.5741, 2.0566, 0.4546, 8.4034, -6.4745, -1.742, -3.4007, -1.1214, 6.3003, 3.1401, -0.9858, 2.9823, -0.6403, -1.8102, 2.1015, -0.9419, -4.4379, 3.219, -2.3932, 5.234, -2.6466, 4.4899, 3.5813, 0.3097, 2.521, -3.465, -4.1005, -4.6173, -6.4991, 6.5899, -1.2813, 1.8011, 2.48, 6.7337, -4.9259, -2.7374, 2.3396, 1.7398, 4.2001, -0.1124, -1.0717, 1.4614]"
12,indecisiveness,APUM,1.2271809864248498e-05,99.99997545638027,115.12923010608256,"[-4.2526, 1.1831, 2.2485, -2.2695, -0.6955, 1.5432, -5.8689, 0.4045, -4.0285, -0.5408, -0.0003, 2.9266, -0.8711, -1.0587, 0.6188, 0.7325, 0.4813, 2.471, -0.4951, 2.7246, 1.3405, -0.3713, 1.2057, 0.7073, -1.1631, 0.4272, -1.5451, 2.6412, -0.0279, 1.6151, 1.1794, -0.3693, -0.2401, 0.5949, -0.5986, -1.2866, -0.4815, 1.4973, -1.6047, 0.7275, -0.9608, 1.5096, -0.5944, 0.2048, -1.9229, 1.9777, 1.2264, -0.83, -0.4647, -0.5554]"
12,experimentation,Luce,-9.604544832731621,23.209089665463242,23.814259851451332,"[0.2442, -9.2867]"
12,experimentation,RUM,-110.52408442371421,225.04816884742843,225.65333903341653,"[0.8792, 0.3731]"
12,experimentation,ARUM,-9.604544832588745,23.20908966517749,23.81425985116558,"[0.2442, -9.287]"
12,experimentation,APUM,-8.638805349808116,21.277610699616233,21.882780885604326,"[0.2217, -8.3332]"
13,indifference,Luce,-9.690245963930773,23.380491927861545,23.985662113849635,"[-46.9321, -28.8656]"
13,indifference,RUM,-9.690245624641204,23.380491249282407,23.9856614352705,"[-0.4693, -0.2888]"
13,indifference,ARUM,-9.690245953607947,23.380491907215895,23.985662093203985,"[-46.9388, -28.8661]"
13,indifference,APUM,-8.71443379867599,21.42886759735198,22.034037783340075,"[-41.9288, -26.1826]"
13,indecisiveness,Luce,-1.0885776238378889e-06,100.00000217715525,115.12925682685754,"[-24.3156, 16.545, 7.7146, 6.5935, -8.442, 1.0505, -45.2509, 20.6825, -31.2347, -8.289, 10.4735, -8.751, 5.5339, -3.7707, -2.4934, -1.5828, 3.2348, 3.6696, -25.9948, 15.2543, 13.1016, -26.4597, 14.3365, 13.996, -2.8, -2.7935, 0.3436, -0.132, 1.8127, -0.8188, -0.1323, 1.7048, 0.9584, 0.4266, -1.3017, -7.027, -5.8072, 16.3408, -9.2482, -15.8643, -16.3119, 18.1089, -0.5805, -0.8191, -1.765, 3.027, 1.7083, -1.0124, -2.0304, 4.5784]"
13,indecisiveness,RUM,-165.78612668557133,431.57225337114266,446.7015080208449,"[-1.0546, 0.8465, -0.0539, 0.2678, 0.6044, 0.2658, -0.8498, 0.5213, 0.8202, 0.3602, 0.6323, 0.7255, -0.3961, -0.4336, 2.2268, 1.3258, -0.0482, 0.6828, -0.9377, -0.5989, -1.2469, 0.2857, 0.2974, 1.0838, -0.212, 1.0666, 0.6529, 2.4592, 1.6671, 1.4922, 0.8357, -0.8942, 0.2928, 2.2476, 0.507, -0.8218, 0.336, -0.9896, -0.8562, 0.4129, 0.7395, -0.7979, -0.5596, -1.4264, -0.1293, -1.946, -0.2991, 0.0796, -1.7558, -1.0073]"
13,indecisiveness,ARUM,-5.903816805195481e-06,100.00001180763361,115.1292664573359,"[-5.4715, 2.7099, 2.3545, 0.2881, -1.6719, 0.7087, -5.2762, 0.065, -2.7836, -2.2714, 3.2965, -1.0272, 1.0119, -0.6817, -0.4032, -2.0981, 1.3285, 0.8422, -1.2703, 0.9003, -1.575, 0.3788, 0.7327, -0.5273, -0.3521, -0.5484, 0.7714, -1.2004, 1.3741, -0.9587, -0.7917, 1.1171, 1.159, 0.0735, -0.2514, 0.4028, -0.2948, 2.4902, -2.7726, -1.0662, -1.2109, 2.7746, -3.2218, -3.8579, -2.0861, 1.5945, 1.9344, 1.3401, -0.3253, 2.0896]"
13,indecisiveness,APUM,1.6057663190531306e-05,99.99996788467362,115.12922253437591,"[-2.1849, 1.4889, 0.3742, 0.1235, 0.2438, -0.3903, -3.0123, 1.4704, -1.4939, -0.057, 2.5981, 0.6612, 1.2097, -1.0337, 0.0053, -1.935, 1.7231, 1.8446, -0.9006, 1.1018, -1.3549, -1.0101, 2.0588, -1.036, -0.062, 0.4517, -0.8029, -0.8688, 2.564, -0.0052, -2.4119, 1.5929, 0.291, -2.4291, 1.3246, -0.7904, -0.6487, 1.447, -2.9913, -1.6597, 1.349, 3.3664, -3.325, -0.9715, -1.2126, 0.6202, -0.0087, -0.5935, -1.568, 0.087]"
13,experimentation,Luce,-10.140573663794097,24.281147327588194,24.886317513576287,"[0.2089, -4.837]"
13,experimentation,RUM,-110.52408442371421,225.04816884742843,225.65333903341653,"[0.5126, 0.2477]"
13,experimentation,ARUM,-10.140573663792127,24.281147327584254,24.886317513572344,"[0.2089, -4.837]"
13,experimentation,APUM,-9.121036176453643,22.242072352907286,22.84724253889538,"[0.1897, -4.3666]"
14,indifference,Luce,-10.984274305441364,25.968548610882728,26.57371879687082,"[2.2714, -0.1181]"
14,indifference,RUM,-10.984273996673318,25.968547993346636,26.573718179334726,"[0.0227, -0.0012]"
14,indifference,ARUM,-10.984274297262889,25.968548594525778,26.57371878051387,"[2.2658, -0.1171]"
14,indifference,APUM,-9.885830117444852,23.771660234889705,24.376830420877795,"[2.065, -0.1085]"
14,indecisiveness,Luce,-2.3840055842571104e-06,100.00000476801117,115.12925941771346,"[4.4585, -0.744, -3.386, -1.6482, 0.8411, 0.2363, 1.0302, -0.1119, -0.624, -1.8947, 2.3523, -1.3352, 0.0021, -5.4185, -3.5437, -0.7277, 6.4139, 5.958, -1.712, 1.4683, 0.6813, -1.4579, 1.3316, -0.3228, -0.9936, 1.0464, -0.4531, 1.4757, 0.2385, 3.6681, 2.0623, -1.5968, 0.1796, -1.9596, -0.1131, 0.6471, 1.5328, 4.678, -4.7663, -0.7427, -2.3964, 4.8133, -3.9238, -0.7251, -1.5955, 1.7207, 3.1969, 0.1066, -0.4871, 0.224]"
14,indecisiveness,RUM,-147.36544593161895,394.7308918632379,409.8601465129402,"[0.1576, -2.8447, 0.4911, 1.3589, -0.049, -0.4208, 0.3878, 1.7435, 0.4692, 0.2144, -0.3906, -1.0695, 0.0234, 0.0416, -1.9321, -0.7268, 1.1589, -0.2581, -2.4558, 1.6012, -0.8915, -0.4703, 1.0623, -0.7421, -1.97, 0.2176, 0.7968, -0.4691, -0.1228, -1.1798, -0.9955, -0.3217, 0.6486, 0.0978, 1.02, 1.6536, 0.8866, -1.59, -0.2838, 0.877, -0.1195, -1.6193, -0.552, -2.2725, -0.2775, -0.6849, -0.3606, 1.1815, -1.3314, -0.7182]"
14,indecisiveness,ARUM,-2.152701618384264e-06,100.00000430540324,115.12925895510553,"[4.879, -2.0716, -1.7465, -0.4317, 1.4085, -1.2003, 3.6329, -1.2417, 0.2076, -1.9211, 1.5983, 0.0836, 0.6375, 1.4165, 0.192, 0.9945, 1.8434, 3.4264, -0.5083, 1.184, -0.1686, -0.6448, 1.3758, -1.4178, -1.9201, 1.1802, 0.6571, 3.2631, 1.3772, 1.4621, 1.3371, 0.4102, -1.7719, -2.8004, -1.4186, -0.9387, -0.7366, 2.852, -0.8791, -0.8206, -0.6946, 2.216, -1.505, -1.4409, 0.7029, 1.2546, 0.843, 0.4083, -1.1428, -1.4027]"
14,indecisiveness,APUM,5.767840996815328e-05,99.99988464318007,115.12913929288236,"[2.092, -0.6717, -0.3913, 0.3458, 0.0746, 0.6465, -0.1708, -1.0193, -0.5426, -1.6007, 1.7323, -1.1661, 0.883, 1.121, -2.6617, -0.3892, 0.6074, 0.9022, 0.2046, 0.0483, -0.2311, -0.6148, 1.5575, 0.0853, -0.8368, -0.7007, -0.0687, 1.6507, -0.7751, 0.3704, 1.0947, -0.0959, -0.2257, 0.0113, -0.3265, 0.3318, -3.2006, 1.7758, -0.0923, -0.6519, 1.2652, 2.7437, -0.3187, -0.0855, -0.3786, 1.469, -0.0163, -1.6489, -1.1805, 1.5262]"
14,experimentation,Luce,-9.197330598712458,22.394661197424917,22.99983138341301,"[0.2727, -17.5057]"
14,experimentation,RUM,-9.197330325589725,22.39466065117945,22.999830837167544,"[0.0027, -0.1751]"
14,experimentation,ARUM,-9.197330598717004,22.394661197434008,22.999831383422098,"[0.2727, -17.5057]"
14,experimentation,APUM,-8.271798953025288,20.543597906050575,21.148768092038665,"[0.2476, -15.8419]"
15,indifference,Luce,-10.986122898991585,25.97224579798317,26.577415983971264,"[0.0007, 0.0032]"
15,indifference,RUM,-10.986122586681148,25.972245173362296,26.57741535935039,"[0.0, -0.0]"
15,indifference,ARUM,-10.986122910299855,25.97224582059971,26.577416006587804,"[0.007, -0.0065]"
15,indifference,APUM,-9.887510651538486,23.775021303076972,24.380191489065062,"[-0.0004, -0.0045]"
15,indecisiveness,Luce,-3.4258962941571585e-06,100.00000685179259,115.12926150149488,"[1.8956, -1.1517, -1.5906, -3.2121, 4.853, -1.3766, 0.2456, -3.1315, 3.2856, -2.3516, 1.7467, -0.3205, 0.4101, -0.4558, -1.2605, 1.3942, 0.3042, -2.3025, -2.9138, -1.5878, -0.0114, 0.0594, -2.6712, 0.3205, -0.368, -6.4282, 4.6711, -3.9499, 6.6111, -1.8246, -0.478, 0.7429, -2.0386, -0.1358, 1.241, 1.3487, 2.0909, 0.6673, 0.2063, -1.3881, -1.0714, 1.4428, -1.463, -0.4813, 0.1735, 1.6461, 0.4605, -0.197, -1.4616, 0.6098]"
15,indecisiveness,RUM,-92.10340366982578,284.20680733965156,299.3360619893539,"[-0.6261, 1.2243, 0.6003, 1.938, 0.4198, 0.4011, -0.1825, -0.3846, -0.2587, 0.9991, -1.3486, 0.0633, -1.6663, 0.373, -0.4585, 0.5036, -0.7425, -0.257, 0.6324, 0.1259, 1.5428, -0.4815, -0.568, 1.2368, -0.3672, -0.4132, 0.3831, -0.1639, -0.3115, -0.693, 1.3623, -0.1506, -0.5621, -0.2969, 0.3549, 1.4613, -0.1691, -0.8628, 1.9189, 0.1356, -0.1059, 0.0718, -1.2455, -0.0454, 0.7596, 1.2201, -0.3582, 0.188, 1.238, 0.0375]"
15,indecisiveness,ARUM,-2.4932500880205436e-06,100.00000498650017,115.12925963620246,"[0.8806, 0.2651, -0.666, -1.4452, 1.7945, -2.6746, -0.669, -1.7649, 1.5745, -0.681, 2.1186, 0.8487, 2.7562, -0.9591, 0.3437, 3.3169, -3.0789, -2.3391, -2.4007, -3.2165, 2.7029, -1.9053, -1.4629, 3.303, -1.6398, 0.4687, 1.275, -0.6616, 1.6644, 2.5643, 0.6412, -7.5358, -7.2009, 5.0073, 2.7542, 1.5753, 1.7749, -0.3463, 0.1352, -0.8961, -0.5366, 5.3165, -5.1713, -2.0489, -2.0168, 2.3231, 0.4617, -1.4667, -1.3075, -0.8585]"
15,indecisiveness,APUM,2.205028109674797e-05,99.99995589943781,115.1292105491401,"[0.1703, 0.747, 0.1923, -0.7504, 1.6351, -0.67, -2.0811, -0.7284, 1.5098, -2.0122, 0.7839, -1.2726, 0.1671, -1.0191, 0.0935, 0.8298, -0.8221, -0.517, -0.5499, 0.8462, 1.231, -1.1056, -0.4509, 1.3174, -0.325, -0.1748, 1.2814, 0.3638, 1.3293, 0.2133, 0.0093, 0.6837, -0.9308, 0.666, 2.2168, 1.5443, 1.152, -0.0159, -0.3447, -0.7395, 0.2447, 3.8925, -2.8741, 0.2418, -0.9352, 0.3837, 1.5359, -1.8705, 1.9411, -1.283]"
15,experimentation,Luce,-6.2087405648924054,16.41748112978481,17.022651315772904,"[-7.4837, -8.3038]"
15,experimentation,RUM,-6.20873979317218,16.41747958634436,17.02264977233245,"[-0.8089, -0.083]"
15,experimentation,ARUM,-6.20874013446276,16.41748026892552,17.02265045491361,"[-8.152, -8.3041]"
15,experimentation,APUM,-5.586897513569931,15.173795027139862,15.778965213127954,"[-4.6841, -7.4058]"
16,indifference,Luce,-0.003234693129510086,4.00646938625902,4.611639572247112,"[-1367.0162, -3375.4369]"
16,indifference,RUM,-4.4594187742483974e-05,4.000089188375485,4.605259374363577,"[-26.7474, -56.9103]"
16,indifference,ARUM,-0.003217923898683622,4.006435847797367,4.611606033785459,"[-1374.7108, -3376.155]"
16,indifference,APUM,-0.004662181982028425,4.009324363964057,4.614494549952148,"[-1091.8801, -2677.5601]"
16,indecisiveness,Luce,-1.3017412621582475e-06,100.00000260348253,115.12925725318482,"[1.5658, -1.8689, 1.2733, -2.3195, 5.3007, 0.933, 4.7072, -4.1844, 6.8089, -3.1919, 2.892, -0.9655, 1.5494, 2.7359, 1.3675, -1.4715, -0.6853, 0.0476, -0.1032, -1.6775, -0.7181, 1.9438, 0.5662, -2.0979, 0.1973, 0.807, -0.0559, 3.252, -0.8476, -1.0247, -0.743, -0.9695, -2.7342, 1.0446, 2.1394, -2.2168, -0.1448, 0.5277, -3.2883, -1.6309, -0.5426, 3.0926, -1.7849, -0.2791, -0.0327, 0.243, -1.1201, 1.0079, 3.5525, -0.3466]"
16,indecisiveness,RUM,-147.36544594339733,394.73089188679467,409.8601465364969,"[-2.0753, -1.3868, 0.5582, -1.7772, 0.4981, -0.78, 1.1777, 0.1675, -1.637, 0.9142, 1.3636, -1.2768, -0.8028, 0.5024, 0.6817, 2.3532, 0.8909, 2.4008, 0.0194, 0.3836, -0.5681, -0.5226, 0.1471, -0.5825, -2.5641, -0.6668, 1.0767, 0.0728, 0.0784, -0.7634, 0.333, 1.6587, 1.4007, 0.3659, -0.8537, 1.7672, 1.0592, -1.4808, -1.7568, -1.4254, -0.4937, 0.9074, 0.8724, 0.3407, -0.1405, 2.3713, 0.034, -0.087, -0.5076, 2.212]"
